A1_FILIAL;A1_PESSOA;A1_NOME;A1_IDENT;A1_CLIENTE;A1_FORNEC;A1_VEND;A1_ETRANSP;A1_TPCGC;A1_CGC;A1_TIPO;A1_TIPORUR;A1_CEP;A1_END;A1_BAIRRO;A1_REGIAO;A1_MUN;A1_EST;A1_COD_MUN;A1_PAIS;A1_INSCR;A1_INSCRM;A1_GRPTRIB;A1_COMISS;A1_COMEMIS;A1_COMBX;A1_FONE;A1_CELULAR;A1_FAX;A1_EMAIL;A1_ENFE;A1_HPAGE;A1_FTP;A1_TABELA;A1_NREDUZ;A1_CONTATO;A1_RECPIS;A1_RECCOFI;A1_RECCSLL;A1_RAMOATV;A1_CREDITO;A1_LIMCRED;A1_ATIVO;A1_VENDE1;A1_VENDE2;A1_VENDE3;A1_COND;A1_CTADEB;A1_CTACRED;A1_SUFRAMA;A1_VENCIM;A1_COMCLI;A1_CODSIAF;A1_TRANSP;A1_SIMPLES;A1_REGESIM;A1_PERCATM;A1_ALEMISS;A1_ALBAIXA;A1_TVAR1;A1_TVAR2;A1_TVAR3;A1_TVAR4;A1_CALCSUF;A1_MENNOTA;A1_MENPAD1;A1_MENPAD2;A1_MENPAD3;A1_MENPAD4;A1_MENPAD5;A1_TPFRETE;A1_CODUSER;A1_DUPCRED;A1_UMOVME;A1_MSEXP;A1_UMOVINT;A1_UMOVID;A1_UMOVATV;A1_DTINCL;A1_IPDV;A1_IPDVINT;A1_IPDVID;A1_IPDVATV;A1_PFISICA;A1_ICSHOP;A1_ATVCSHP;A1_DTALTCS;A1_CSHOPID;A1_CSHPUTC;A1_PDVPAD;A1_IPDVCHV;A1_MSDT;A1_PERFCP;A1_CONTRIB;A1_OUTRMUN;A1_CODANTT;A1_RETISS;A1_TPNFSE;A1_GUID;A1_FLYID;A1_FLYUPD;A1_FLYDEL;A1_OBSERV
01;C00085;ZAVOLI E FREITAS CONFECCAO E COMERCIO DE ROUPAS INTIMAS LTDA ME;;S;S;N;N;J;09.012.186/0001-73;;;28635010;AVNIDA NS DO AMPARO, 3520;CONSELHEIRO PAULINO;;NOVA FRIBURGO;RJ;03401;1058;78358424;;;0;0;0;22-2580-3880;;;EXPLORERMODAINTIMA@YAHOO.COM.BR;EXPLORERMODAINTIMA@YAHOO.COM.BR;;;001;;EDER;2;2;2;;N;0;1;;;;11;;;;1;0;;00036;2;2;0;0;100;;;;;N;;001;005;006;;;;;;2;;;;;01/11/21;1;;;1;;2;1;;;;2;;20211103145237;0;1;;;2;;;;;;2,40 - 28/35/42 DIAS
01;C00086;TREVO TECIDOS E AVIAMENTOS LTDA;;S;S;N;N;J;22.796.473/0001-80;;;28633400;RUA ALBERTINO QUADRO GAMA, 106;CONSELHEIRO PAULINO;;NOVA FRIBURGO;RJ;03401;1058;86957671;;;0;0;0;22-2528-5403;;;MORGANA.VICTORINO@JITTEXTIL.COM.BR;MORGANA.VICTORINO@JITTEXTIL.COM.BR;;;001;;;2;2;2;;N;0;1;;;;33;;;;1;0;;00036;2;2;0;0;100;;;;;N;;001;005;006;;;;;;2;;;;;01/11/21;1;;;1;;2;1;;;;2;;20240926101112;0;1;;;2;;;;;;2,60 - 14/21/28 DIAS
01;C00087;CYNTIA AMADURO VIZZONI DE ALBURQUERQUE-ME;;S;S;N;N;J;01.121.759/0001-95;;;28633220;RUA LAMARTINE BABO, 120 LOTE 12 A;PRADO;;NOVA FRIBURGO;RJ;03401;1058;78725257;;;0;0;0;22-3066-1765;;;CONTATO@BOJOSEVA.COM.BR;CONTATO@BOJOSEVA.COM.BR;;;001;BOJOS EVA;;2;2;2;;N;0;1;;;;11;;;;1;0;;00036;2;2;0;0;100;;;;;N;;001;005;006;;;1;;;2;;;;;01/11/21;1;;;1;;2;1;;;;2;;20211116144112;0;1;;;2;;;;;;2,40 28/35/42 DIAS
01;C00088;BRUNA DE OLIVEIRA BORGES;;S;N;N;N;F;032.053.080-93;1;;99010111;RUA URUGUAI, 2114 AP 1303;CENTRO;;PASSO FUNDO;RS;14100;1058;;;;0;0;0;;;;;;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;04/02/22;1;;;1;;2;1;;;;2;;20220204083014;0;2;;;2;;;;;;
01;C00089;DUBLAMIL INDUSTRIA E COMERCIO TEXTIL EIRELI;;S;S;N;N;J;05.744.133/0001-96;;;14406091;AV WILSON BEGO, 925;DISTRITO IND ANTONIO DELLA TORRE;;FRANCA;SP;16200;1058;310377182114;;;0;0;0;16-3701-6858;;;NFEDAMIL@GMAIL.COM;NFEDAMIL@GMAIL.COM;;;001;;;2;2;2;;N;0;1;;;;25;;;;1;0;;00036;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;03/03/22;1;;;1;;2;1;;;;2;;20220706090156;0;1;;;2;;;;;;
01;C00090;MAZ TEXTIL EIRELI;;S;S;N;N;J;42.571.387/0001-86;;;03023000;RUA RIO BONITO, 224;BRAS;;SAO PAULO;SP;50308;1058;131509110110;;;0;0;0;;11-96581-8084;;MICHIGAN.TEXTIL@GMAIL.COM;MICHIGAN.TEXTIL@GMAIL.COM;;;001;;;2;2;2;;N;0;1;;;;12;;;;1;0;;00036;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;31/03/22;1;;;1;;2;1;;;;2;;;0;1;;;2;;;;;;
01;C00091;PLUMA COMPONENTES PARA CALCADOS EIRELI;;S;S;N;N;J;35.280.368/0001-35;;;35524026;AV BELEM, 310;SAGRADA FAMILIA;;NOVA SERRANA;MG;45208;1058;003577967.00-05;;;0;0;0;37-3225-6661;;;PLUMACOMP.NS@GMAIL.COM;PLUMACOMP.NS@GMAIL.COM;;;001;;;2;2;2;;N;0;1;;;;02;;;;1;0;;00036;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;23/05/22;1;;;1;;2;1;;;;2;;20220524143247;0;1;;;2;;;;;;
01;C00092;RM CALCADOS INDUSTRIA E COMERCIO LTDA;;S;S;N;N;J;37.876.630/0001-34;;;35523186;RUA PADRE LIBERIO, 1395;JARDIM PADRE LIBERIO;;NOVA SERRANA;MG;45208;1058;003793414.00-10;;;0;0;0;37-99855-7784;;;RMINDUSTRIAECOMERCIO@GMAIL.COM;RMINDUSTRIAECOMERCIO@GMAIL.COM;;;001;;;2;2;2;;N;0;1;;;;13;;;;1;0;;00036;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;31/05/22;1;;;1;;2;1;;;;2;;20220906104326;0;1;;;2;;;;;;2,95
01;C00093;M C PEREIRA DA SILVA - ME;;S;S;N;N;J;29.175.014/0001-28;;;61939080;AV VICE-PRES JOSE ALENCAR, 1315;DISTRITO INDUSTRIAL I;;MARACANAU;CE;07650;1058;067407048;;;0;0;0;85-99220-5797;85-99810-9521;;ADMINISTRACAO@BELLABOJOS.COM.BR;ADMINISTRACAO@BELLABOJOS.COM.BR;NFE@BELLABOJOS.COM.BR;;;001;;;2;2;2;;N;0;1;;;;36;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;31/05/22;1;;;1;;2;1;;;;2;;20220607132828;0;1;;;2;;;;;;2,55
01;C00094;CLAUDIO S COMERCIO DE BOJOS E AVAIAMENTOS EIRELI;;S;S;N;N;J;20.636.521/0002-28;;;13670000;RUA TARCILIO ANTONIO DA SILVA, 69;JARIDM BELA VISTA;;SANTA RITA DO PASSA QUATRO;SP;47502;1058;621.036.774.119;;;0;0;0;(19)3581-3797;;;LUCIANA.FINANCEIRO.LOJA@GMAIL.COM;LUCIANA.FINANCEIRO.LOJA@GMAIL.COM;;;001;;;2;2;2;;N;0;1;;;;12;;;;1;0;;00036;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;23/06/22;1;;;1;;2;1;;;;2;;20220713100924;0;1;;;2;;;;;;2,40
01;C00095;ADMX INDUSTRIA E COMERCIO LTDA;;S;S;N;N;J;22.428.007/0001-41;;;35523186;RUA PADRE LIBERIO, 1405;JARDIM PADRE LIBERIO;;NOVA SERRANA;MG;45208;1058;2615240280022;;;0;0;0;37-3226-0902;;;ADMXINDECOM@GMAIL.COM;ADMXINDECOM@GMAIL.COM;;;001;;;2;2;2;;N;0;1;;;;08;;;;1;0;;00036;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;11/07/22;1;;;1;;2;1;;;;2;;20240404094422;0;1;;;2;;;;;;2,95
01;C00096;POSTO BEIRA RIO I LTDA;;S;S;N;N;J;17.533.688/0002-59;;;37930000;RUA DO CAIS, S/N;ENG JOSE MENDES JR;;CAPITOLIO;MG;12802;1058;1283901490187;;;0;0;0;37-3326-5111;;;;;;;001;;;2;2;2;;N;0;1;;;;02;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;14/07/22;1;;;1;;2;1;;;;2;;;0;1;;;2;;;;;;
01;C00097;LM BOJOS EIRELI;;S;S;N;N;J;41.214.775/0001-47;;;74563180;RUA DOUTOR JOSE JOAQUIM DE SOUZA, 237;SETOR CRIMEIA OESTE;;GOIANIA;GO;08707;1058;10.830.950-9;;;0;0;0;62-99977-6012;;;FINAN.LMBOJOS@GMAIL.COM;FINAN.LMBOJOS@GMAIL.COM;;;001;;;2;2;2;;N;0;1;;;;32;;;;1;0;;00036;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;31/08/22;1;;;1;;2;1;;;;2;;20230728142949;0;1;;;2;;;;;;
01;C00098;TRI SERVICE COMPONENTES P/CALCADOS LTDA;;S;S;N;N;J;02.677.652/0001-90;;;38025390;RUA VILA CASTRO ALVES, 17;NS DA ABADIA;;UBERABA;MG;70107;1058;7018727580009;;;0;0;0;34-3314-4577;;;SANDRA@TRISULREPRESENTACOES.COM.BR;SANDRA@TRISULREPRESENTACOES.COM.BR;;;001;;;2;2;2;;N;0;1;;;;11;;;;1;0;;00036;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;31/08/22;1;;;1;;2;1;;;;2;;20221003093003;0;1;;;2;;;;;;
01;C00099;TEXTIL CAMARGO ARAUJO LTDA;;S;S;N;N;J;26.936.515/0001-91;;;03018000;RUA JOAO BOEMER, 848;BRAS;;SAO PAULO;SP;50308;1058;141662374112;;;0;0;0;11-6069-2371;;;KOLADISSIMA@GMAIL.COM;KOLADISSIMA@GMAIL.COM;TCABOJOS@GMAIL.COM;;;001;;;2;2;2;;N;0;1;;;;32;;;;1;0;;00036;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;29/09/22;1;;;1;;2;1;;;;2;;20240312141616;0;1;;;2;;;;;;2,40
01;C00100;SOMAR TRANSPORTES E SERVICOS LTDA;;S;N;N;N;J;08.830.900/0001-78;;;35650000;RUA JOSE LEVINDO DE OLIVEIRA, 156;NOVO LAVRADO;;PITANGUI;MG;51404;1058;0010370690010;;;0;0;0;37-3271-1373;;;;;;;001;;;2;2;2;;N;0;1;;;;01;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;04/10/22;1;;;1;;2;1;;;;2;;;0;1;;;2;;;;;;
01;C00101;J E L MANTOVANI VESTUARIO LTDA ME;;S;S;N;N;J;26.395.402/0001-26;;;12570000;PRACA JOSE MENSALINO DE CAMPOS, 129;JARDIM PARAIIBA;;APARECIDA;SP;02507;1058;174.104.478.113;;;0;0;0;12-3311-3492;;;CONTATO@JLMANTOVANI.COM;CONTATO@JLMANTOVANI.COM;;;001;JL SPORTS;;2;2;2;;N;0;1;;;;11;;;;1;0;;00036;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;05/10/22;1;;;1;;2;1;;;;2;;20230201164846;0;1;;;2;;;;;;2,40
01;C00102;RONALDO ADRIANO RIBEIRO ME;;S;S;N;N;J;05.623.682/0001-02;;;39500000;RUA SARGENTO LIMA, 190;SAO JUDAS TADEU;;SAO SEBASTIAO DO PARAISO;MG;64704;1058;0032999670079;;;0;0;0;35-98899-9878;;;SILENCIATTOTEXTIL@GMAIL.COM;SILENCIATTOTEXTIL@GMAIL.COM;;;001;;;2;2;2;;N;0;1;;;;33;;;;1;0;;00036;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;05/10/22;1;;;1;;2;1;;;;2;;20240305111154;0;1;;;2;;;;;;2,40
01;C00103;RAWLLISON SIMAO DA SILVA;;S;S;N;N;J;19.582.375/0001-35;;;62875000;RUA DONA FELINTA, 15;CENTRO;;CHOROZINHO;CE;03956;1058;067189652;;;0;0;0;;85-99168-3377;;RAWLLISONCAPONE1991@GMAIL.COM;RAWLLISONCAPONE1991@GMAIL.COM;;;001;;;2;2;2;;N;0;1;;;;33;;;;1;0;;00036;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;23/01/23;1;;;1;;2;1;;;;2;;20230928111942;0;1;;;2;;;;;;
01;C00104;FORROFRAN COM.DE COMP.P/CALC LTDA (MG);;S;S;N;N;J;18.184.207/0003-90;;;37997000;ROD MG 344, S/N SITIO RIO CANOAS;ZONA RURAL;;CLARAVAL;MG;16407;1058;0042411960018;;;0;0;0;16-3704-6023;;;DANILOMSIIMP@GMAIL.COM;COMPRAS6@COMPOFRAN.COM.BR;DANILOMSIIMP@GMAIL.COM;COMPRAS6@COMPOFRAN.COM.BR;;;001;;;2;2;2;;N;0;1;;;;13;;;;1;0;;00036;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;10/02/23;1;;;1;;2;1;;;;2;;20230214113959;0;1;;;2;;;;;;
01;C00105;RHEMA IMPORTACOES E TEXTIL LTDA;;S;S;N;N;J;48.182.115/0001-70;;;14406722;RUA LAZARO PELIZARO, 2090;JARDIM PAULO ARCHETTI;;FRANCA;SP;16200;1058;137006138113;;;0;0;0;16-99274-7429;;;MATHEUS_CINTRA@OUTLOOK.COM;MATHEUS_CINTRA@OUTLOOK.COM;;;001;;;2;2;2;;N;0;1;;;;13;;;;1;0;;00036;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;30/03/23;1;;;1;;2;1;;;;2;;20240312114639;0;1;;;2;;;;;;2,74 - 30/45/60 dias
01;C00106;CASA DO SAPATEIRO COMPONENTES PARA CALCADOS LTDA ME;;S;S;N;N;J;14.749.987/0001-56;;;16203054;AV EUCLIDES MIRAGAIA, 1983;JARDIM PINHEIROS;;BIRIGUI;SP;06508;1058;214089543110;;;0;0;0;18-3634-1762;;;LOJA@CASADOSAPATEIRO.COM.BR;NFE@CASADOSAPATEIRO.COM.BR;;;001;;;2;2;2;;N;0;1;;;;25;;;;1;0;;00036;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;05/04/23;1;;;1;;2;1;;;;2;;20240321113354;0;1;;;2;;;;;;2,65 - 40/60/75 dias
01;C00107;BOXFLEX COMPONENTES PARA CALCADOS LTDA;;S;S;N;N;J;92.088.509/0001-56;;;93544750;AV DOS MUNICIPIOS, 101;CANUDOS;;NOVO HAMBURGO;RS;13409;1058;0860533590;;;0;0;0;51-3598-8200;;;COMPRAS@BOXFLEX.COM.BR;COMPRAS@BOXFLEX.COM.BR;;;001;;;2;2;2;;N;0;1;;;;11;;;;1;0;;00036;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;05/04/23;1;;;1;;2;1;;;;2;;20250120092527;0;1;;;2;;;;;;Faccao R$2,90 com 25/35/42 dias
01;C00108;RHEMA COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO EIRELI;;S;S;N;N;J;30.100.154/0001-16;;;14406722;RUA LAZARO PELIZARO, 2090;JARDIM PAULO ARCHETTI;;FRANCA;SP;16200;1058;310693650114;;;0;0;0;16-3720-9902;;;MATHEUS_CINTRA@OUTLOOK.COM;MATHEUS_CINTRA@OUTLOOK.COM;;;001;;;2;2;2;;N;0;1;;;;13;;;;1;0;;00036;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;15/05/23;1;;;1;;2;1;;;;2;;20230516150453;0;1;;;2;;;;;;
01;C00109;MARCELO JOSE DE SANTANA 83798617600;;S;S;N;N;J;41.462.270/0001-00;;;35557000;AV PROGRESSO, 771;DISTRITO INDUSTRIAL II;;CARMO DO CAJURU;MG;14204;1058;0040148580017;;;0;0;0;;37-99939-3097;;TOPESTOFADOSMG@HOTMAIL.COM;TOPESTOFADOSMG@HOTMAIL.COM;;;001;;;2;2;2;;N;0;1;;;;04;;;;1;0;;00036;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;24/05/23;1;;;1;;2;1;;;;2;;;0;1;;;2;;;;;;
01;C00110;AVURA INDUSTRIA E COMERCIO DE CALCADOS LTDA;;S;S;N;N;J;27.306.936/0001-00;;;35519000;RUA DO CONTORNO, 600;CONDOMINIO CACHOEIRA DOURADA;;NOVA SERRANA;MG;45208;1058;0029303830032;;;0;0;0;37-3228-3228;;;HENRIQUESOARESJUNIOR@GMAIL.COM;HENRIQUESOARESJUNIOR@GMAIL.COM;;;001;;;2;2;2;;N;0;1;;;;32;;;;1;0;;00036;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;20/07/23;1;;;1;;2;1;;;;2;;20230802083411;0;1;;;2;;;;;;
01;C00111;BLESSED BOJOS LTDA;;S;S;N;N;J;10.685.588/0001-18;;;74560330;RUA 5, 47 QUADRAC LOTE 03E;SETOR MARECHAL RONDON;;GOIANIA;GO;08707;1058;104440686;;;0;0;0;62-99977-6012;;;FINAN.LMBOJOS@GMAIL.COM;FINANCEIROBLESSEDBOJOS@GMAIL.COM;FINAN.LMBOJOS@GMAIL.COM;FINANCEIROBLESSEDBOJOS@GMAIL.COM;;;001;;;2;2;2;;N;0;1;;;;32;;;;1;0;;00036;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;28/07/23;1;;;1;;2;1;;;;2;;20240813084125;0;1;;;2;;;;;;
01;C00112;CALCADOS LEANDRENSE LTDA;;S;S;N;N;J;07.495.001/0001-01;;;35524268;RUA VEREADOR LEONEL LINO, 204;FRANCISCO LUCAS;;NOVA SERRANA;MG;45208;1058;4523657440054;;;0;0;0;;37-99665-0061;;CALCADOSLEANDRENSE@GMAIL.COM;CALCADOSLEANDRENSE@GMAIL.COM;;;001;;;2;2;2;;N;0;1;;;;01;;;;1;0;;00036;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;25/08/23;1;;;1;;2;1;;;;2;;20230829133933;0;1;;;2;;;;;;VALOR DA FACCAO = 2,70 A VISTA
01;C00113;BELLA INDUSTRIA E COMERCIO LTDA;;S;S;N;N;J;43.819.120/0001-28;;;62850000;ESTADUAL EDSON QUEIROZ, 1820;RIO NOVO;;CASCAVEL;CE;03501;1058;070279373;;;0;0;0;(85) 2138-8912;;;ADMINISTRACAO@BELLABOJOS.COM.BR;ADMINISTRACAO@BELLABOJOS.COM.BR;;;001;;;2;2;2;;N;0;1;;;;16;;;;1;0;;00036;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;11/09/23;1;;;1;;2;1;;;;2;;20230911085253;0;1;;;2;;;;;;2,55 prazo 45/60 dias
01;C00114;STAR FLEX CALCADOS LTDA;;S;S;N;N;J;71.238.521/0001-20;;;35523512;RUA PROJETADA B, 198;EMPRESARIAL DONA ZELI;;NOVA SERRANA;MG;45208;1058;4528475660002;;;0;0;0;37-3226-3739;37-99133-8298;;FATURAMENTO@STARFLEXCALCADOS.COM.BR;FATURAMENTO@STARFLEXCALCADOS.COM.BR;;;001;;;2;2;2;;N;0;1;;;;11;;;;1;0;;00036;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;29/09/23;1;;;1;;2;1;;;;2;;20240409163135;0;1;;;2;;;;;;2,80 28/35/42 DIAS
01;C00115;CLEZI TEXTIL LTDA;;S;S;N;N;J;44.552.432/0001-80;;;74513020;AV ADEMAR FERRUGEM, 772 QUADRA 117 LOTE 10;SET CAMPINAS;;GOIANIA;GO;08707;1058;10.876.017-0;;;0;0;0;62-3200-1000;;;CLEZITEXTIL@GMAIL.COM;TEXTILCLEZI@GMAIL.COM;CLEZITEXTIL@GMAIL.COM;TEXTILCLEZI@GMAIL.COM;;;001;;;2;2;2;;N;0;1;;;;32;;;;1;0;;00036;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;05/10/23;1;;;1;;2;1;;;;2;;20240704083115;0;1;;;2;;;;;;21/25/35 dias 2,65
01;C00116;REBLESSED COMERCIO LTDA;;S;S;N;N;J;46.714.582/0001-79;;;28615230;AV HAMBURGO, 257 GALPAO 02;MURY;;NOVA FRIBURGO;RJ;03401;1058;12498411;;;0;0;0;;22-99813-0009;;ADM@REBLESSED.COM.BR;ADM@REBLESSED.COM.BR;;;001;;;2;2;2;;N;0;1;;;;13;;;;1;0;;00036;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;05/10/23;1;;;1;;2;1;;;;2;;20240319082516;0;1;;;2;;;;;;30/45/60  -  2,85
01;C00117;VIKING INDUSTRIA E COMERCIO DE CALCADOS LTDA;;S;S;N;N;J;34.275.311/0001-85;;;35524222;RUA BENEDITO VELOSO, 611;JEFERSON BATISTA DE FREITAS;;NOVA SERRANA;MG;45208;1058;0034975450011;;;0;0;0;;37-99147-0290;;VIKINGCALCADOS@GMAIL.COM;VIKINGCALCADOS@GMAIL.COM;;;001;;;2;2;2;;N;0;1;;;;11;;;;1;0;;00036;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;06/10/23;1;;;1;;2;1;;;;2;;20240910113444;0;1;;;2;;;;;;25/35/42 DIAS A 2,80
01;C00118;FALCON SHOES LTDA;;S;S;N;N;J;45.314.291/0001-20;;;14406142;RUA LUIZ BATARRA, 170;PARQUE DAS ESMERALDAS;;FRANCA;SP;16200;1058;310935636110;;;0;0;0;37-99993-3364;;;SAPATOSFALCON@GMAIL.COM;SAPATOSFALCON@GMAIL.COM;;;001;;;2;2;2;;N;0;1;;;;32;;;;1;0;;00036;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;12/03/24;1;;;1;;2;1;;;;2;;20240320074634;0;1;;;2;;;;;;
01;C00119;TEXTIL JAVANEZA LTDA;;S;S;N;N;J;49.601.255/0001-07;;;13170555;RUA SERAPHIN CORAL, 272;JD ALVORADA;;SUMARE;SP;52403;1058;671001510111;;;0;0;0;19-3873-3489;;;NFE@JAVANEZA.COM.BR;JAVANEZA@JAVANEZA.COM.BR;NFE@JAVANEZA.COM.BR;JAVANEZA@JAVANEZA.COM.BR;;;001;;;2;2;2;;N;0;1;;;;32;;;;1;0;;00036;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;09/04/24;1;;;1;;2;1;;;;2;;20240416143824;0;1;;;2;;;;;;
01;C00120;EDUARDO SAMPAIO - ME;;S;S;N;N;J;52.799.373/0001-78;;;61654325;RUA SAO VICENTE DE PAULA, 256;ARATURI (JUREMA);;CAUCAIA;CE;03709;1058;071630040;;;0;0;0;85-98215-4734;;;ADMESMTEXTIL@GMAIL.COM;ADMESMTEXTIL@GMAIL.COM;;;001;;;2;2;2;;N;0;1;;;;23;;;;1;0;;00036;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;15/04/24;1;;;1;;2;1;;;;2;;20240521140237;0;1;;;2;;;;;;2,55 COM 14 DIAS
01;C00121;FMP INDUSTRIA TEXTIL LTDA;;S;S;N;N;J;42.943.442/0001-11;;;14403114;RUA ROSA CANDELARIA OLER SOTO, 538;JARDIM LIMA;;FRANCA;SP;16200;1058;137089530113;;;0;0;0;16-991216277;;;FINANCEIRO.GRUPOFMP@GMAIL.COM;FINANCEIRO.GRUPOFMP@GMAIL.COM;;;001;;;2;2;2;;N;0;1;;;;33;;;;1;0;;00036;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;13/05/24;1;;;1;;2;1;;;;2;;20240528154334;0;1;;;2;;;;;;2,55 14/21 dias
01;C00122;MARIA JOSE CHRISPIM DOS SANTOS LTDA;;S;S;N;N;J;54.975.726/0001-79;;;36350000;RUA BONFIM, 112;CERRADO 1;;SAO TIAGO;MG;65008;1058;0048835730040;;;0;0;0;37-99913-5531;37-99913-5531;;MARIAJOSECALCADOS55@HOTMAIL.COM;MARIAJOSECALCADOS55@HOTMAIL.COM;;;001;;;2;2;2;;N;0;1;;;;32;;;;1;0;;00036;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;17/06/24;1;;;1;;2;1;;;;2;;;0;1;;;2;;;;;;
01;C00123;PARALELO SHOES LTDA;;S;S;N;N;J;66.289.042/0001-00;;;35523110;RUA DOUTOR JACINTO MOREIRA FILHO, 1699;JARDIM SAO FRANCISCO;;NOVA SERRANA;MG;45208;1058;4528665960031;;;0;0;0;37-3225-1483;37-99977-7080;;SHOESPARALELO@GMAIL.COM;SHOESPARALELO@GMAIL.COM;;;001;;;2;2;2;;N;0;1;;;;11;;;;1;0;;00036;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;20/09/24;1;;;1;;2;1;;;;2;;20241008140343;0;1;;;2;;;;;;
01;C00124;NAILLUS COMERCIO DE BOJOS E TECIDOS LTDA;;S;S;N;N;J;61.644.944/0004-39;;;07231130;RUA GENOQUA, 48;CIDADE INDUSTRIAL SATELITE DE SAO PAULO;;GUARULHOS;SP;18800;1058;127886989115;;;0;0;0;;11-99308-5321;;NAILLUSFABRICA@GMAIL.COM;NAILLUSFABRICA@GMAIL.COM;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;100;;;;;N;;;;;;;;;;2;;;;;23/09/24;1;;;1;;2;1;;;;2;;;0;1;;;2;;;;;;
01;F00000;VIP COMUNICACAO LTDA;;N;S;N;N;J;05.388.873/0001-37;;;35500010;AV 21 DE ABRIL, 409;CENTRO;;DIVINOPOLIS;MG;22306;1058;;;;0;0;0;0800-942-9999;;;;;;;001;MASTERCABO;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;0;;;;;N;;;;;;;;;;2;;;;;09/06/15;;;;1;;2;1;;;;2;;20180424090305;0;;;;;;;;;;
01;F00001;MLM ACION E AUTOMACAO ELETRICA LTDA;;N;S;N;N;J;71.285.704/0001-04;;;31710400;AV PORTUGAL, 5185;ITAPOA;;BELO HORIZONTE;MG;06200;1058;0628721850096;;;0;0;0;313490-4000;;;;;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;0;;;;;N;;;;;;;;;;2;;;;;15/06/15;;;;1;;2;1;;;;2;;20180424090305;0;;;;;;;;;;
01;F00002;MENEGOTTI INDUSTRIAS METALURGICAS LTDA;;N;S;N;N;J;84.431.154/0013-61;;;89275000;RUA DOM PEDRO, 602;RIO HERN;;SCHROEDER;SC;17402;1058;256332371;;;0;0;0;47-3374-6677;;;;;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;;2;2;0;0;0;;;;;N;;;;;;;;;;2;;;;;15/06/15;;;;1;;2;1;;;;2;;20180424090305;0;;;;;;;;;;
01;F00003;TECITEX TINTURARIA E ESTAMPARIA LTDA;;S;S;N;N;J;03.763.856/0001-07;;;13460000;RUA ANIBAL TANGANELLI, 50;PARQUE INDUSTRIAL RECANTO;;NOVA ODESSA;SP;33403;1058;482028469116;;;0;0;0;19-3466-2333;;19-3466-2186;PCP.TECITEX@GMAIL.COM;COMPRAS@NOVASERRANACOUROS.COM.BR;PCP.TECITEX@GMAIL.COM;COMPRAS@NOVASERRANACOUROS.COM.BR;;;001;;;2;2;2;;N;0;1;;;;;;;;1;0;;00036;2;2;0;0;0;;;;;N;;;;;;;;;;2;;;;;15/06/15;;;;1;;2;1;;;;2;;20240320102212;0;;;;;;;;;;
